pk_dt_abertura,data,ano,mes,nu_mes
14770,26/09/2011,2011,SET,9
14791,05/09/1975,1975,SET,9
1463,17/06/1988,1988,JUN,6
14829,06/12/2001,2001,DEZ,12
14855,22/12/1994,1994,DEZ,12
1469,07/10/2002,2002,OUT,10
1471,01/12/2000,2000,DEZ,12
1473,04/10/2000,2000,OUT,10
193,13/10/2011,2011,OUT,10
1476,26/09/2012,2012,SET,9
1478,09/06/2009,2009,JUN,6
1480,13/11/1996,1996,NOV,11
1482,15/12/1998,1998,DEZ,12
1484,23/09/1970,1970,SET,9
1486,30/10/1997,1997,OUT,10
1488,22/11/1999,1999,NOV,11
1490,04/11/2009,2009,NOV,11
14945,09/05/1980,1980,MAI,5
1494,21/08/1984,1984,AGO,8
1496,10/03/1993,1993,MAR,3
14969,21/06/1996,1996,JUN,6
1500,16/12/1985,1985,DEZ,12
1502,14/05/2003,2003,MAI,5
14984,13/06/1984,1984,JUN,6
11485,25/06/1991,1991,JUN,6
15010,29/03/1983,1983,MAR,3
1509,19/05/2009,2009,MAI,5
1511,06/08/2001,2001,AGO,8
1513,10/08/2001,2001,AGO,8
1515,19/11/2010,2010,NOV,11
15057,30/05/2008,2008,MAI,5
9318,31/01/2001,2001,JAN,1
13797,28/11/1978,1978,NOV,11
1521,18/01/2008,2008,JAN,1
1523,07/05/1999,1999,MAI,5
15090,27/05/1991,1991,MAI,5
15105,02/04/1986,1986,ABR,4
1176,05/11/1981,1981,NOV,11
1530,22/01/1988,1988,JAN,1
15120,03/08/1998,1998,AGO,8
1534,06/10/1986,1986,OUT,10
15132,23/02/1995,1995,FEV,2
535,06/07/2008,2008,JUL,7
14000,19/07/1985,1985,JUL,7
1540,25/04/2001,2001,ABR,4
1542,04/05/1999,1999,MAI,5
1544,23/05/2003,2003,MAI,5
15165,16/10/2003,2003,OUT,10
15173,20/07/2006,2006,JUL,7
1550,27/03/1995,1995,MAR,3
15207,25/02/2000,2000,FEV,2
15266,23/11/1979,1979,NOV,11
1556,30/10/1990,1990,OUT,10
1558,19/12/1991,1991,DEZ,12
15299,22/04/2005,2005,ABR,4
1562,04/03/1983,1983,MAR,3
1564,09/08/1991,1991,AGO,8
1566,02/06/1986,1986,JUN,6
1568,07/03/1980,1980,MAR,3
1570,24/09/1975,1975,SET,9
1572,27/02/1989,1989,FEV,2
1574,13/06/1989,1989,JUN,6
1576,22/08/1989,1989,AGO,8
1578,14/10/1976,1976,OUT,10
129,03/02/2005,2005,FEV,2
207,21/03/2011,2011,MAR,3
223,19/03/2012,2012,MAR,3
12592,07/06/1988,1988,JUN,6
1587,28/05/1974,1974,MAI,5
275,24/11/2011,2011,NOV,11
1591,18/12/1981,1981,DEZ,12
1593,22/09/1986,1986,SET,9
344,23/05/1988,1988,MAI,5
1597,22/07/1982,1982,JUL,7
1599,08/08/1987,1987,AGO,8
1601,19/01/1977,1977,JAN,1
1603,27/08/1992,1992,AGO,8
1605,01/09/1994,1994,SET,9
1607,18/08/1994,1994,AGO,8
1609,08/08/1978,1978,AGO,8
584,06/01/2000,2000,JAN,1
602,23/12/2011,2011,DEZ,12
1615,13/12/1995,1995,DEZ,12
669,04/01/1990,1990,JAN,1
654,28/01/2011,2011,JAN,1
720,19/11/1990,1990,NOV,11
1622,20/08/1975,1975,AGO,8
1624,08/09/2004,2004,SET,9
197,23/05/2012,2012,MAI,5
13842,15/06/1998,1998,JUN,6
1628,01/08/2008,2008,AGO,8
1630,12/07/2010,2010,JUL,7
1632,13/10/1983,1983,OUT,10
848,17/12/2001,2001,DEZ,12
1636,28/10/2008,2008,OUT,10
864,28/02/2012,2012,FEV,2
1640,30/03/2005,2005,MAR,3
11820,07/10/1994,1994,OUT,10
3425,29/06/1979,1979,JUN,6
918,14/09/2011,2011,SET,9
872,27/07/2004,2004,JUL,7
979,08/08/1984,1984,AGO,8
1093,31/01/2007,2007,JAN,1
1284,30/06/2011,2011,JUN,6
1653,06/11/2008,2008,NOV,11
13574,03/09/2008,2008,SET,9
1334,26/06/2012,2012,JUN,6
1367,26/05/1988,1988,MAI,5
1017,02/08/2012,2012,AGO,8
1661,16/06/2006,2006,JUN,6
1429,16/08/2007,2007,AGO,8
12861,02/07/1998,1998,JUL,7
1465,17/03/1998,1998,MAR,3
1668,19/10/2005,2005,OUT,10
1670,29/08/1979,1979,AGO,8
1548,17/08/2001,2001,AGO,8
1674,11/09/1987,1987,SET,9
1658,13/02/2009,2009,FEV,2
1672,23/03/2012,2012,MAR,3
1729,23/02/2005,2005,FEV,2
1682,10/12/2004,2004,DEZ,12
6150,06/08/2009,2009,AGO,8
1685,02/06/2009,2009,JUN,6
1909,27/12/2005,2005,DEZ,12
1689,12/11/1986,1986,NOV,11
1958,25/10/2007,2007,OUT,10
1693,14/12/1979,1979,DEZ,12
1695,06/03/1981,1981,MAR,3
2067,12/06/1996,1996,JUN,6
1699,24/09/1985,1985,SET,9
2110,07/05/2012,2012,MAI,5
2162,23/07/2012,2012,JUL,7
2205,18/01/2010,2010,JAN,1
1707,15/01/1980,1980,JAN,1
2279,31/07/2012,2012,JUL,7
2323,08/03/1989,1989,MAR,3
1713,29/04/2011,2011,ABR,4
1715,15/03/2011,2011,MAR,3
1717,03/09/2001,2001,SET,9
1719,10/02/2011,2011,FEV,2
2394,01/07/2011,2011,JUL,7
2439,28/06/2010,2010,JUN,6
1725,31/10/2011,2011,OUT,10
1727,20/11/2007,2007,NOV,11
2589,22/05/2001,2001,MAI,5
2595,21/07/2000,2000,JUL,7
1733,09/03/2005,2005,MAR,3
2677,21/12/1992,1992,DEZ,12
1737,25/03/2006,2006,MAR,3
2705,15/12/2000,2000,DEZ,12
2716,14/09/2010,2010,SET,9
1743,07/12/2006,2006,DEZ,12
2771,10/02/2010,2010,FEV,2
10765,08/08/2006,2006,AGO,8
2789,30/09/1987,1987,SET,9
1750,05/03/2007,2007,MAR,3
2934,11/03/2004,2004,MAR,3
1754,03/09/1997,1997,SET,9
1756,21/07/2005,2005,JUL,7
8975,17/10/2003,2003,OUT,10
15246,18/07/1977,1977,JUL,7
1760,29/06/1981,1981,JUN,6
1762,22/06/1988,1988,JUN,6
1764,07/08/1980,1980,AGO,8
1766,23/03/1982,1982,MAR,3
13701,23/10/1992,1992,OUT,10
1769,26/06/1990,1990,JUN,6
1771,19/03/1993,1993,MAR,3
1773,19/06/1981,1981,JUN,6
1775,22/04/1994,1994,ABR,4
3077,29/12/1987,1987,DEZ,12
1779,24/04/1980,1980,ABR,4
1781,31/10/1990,1990,OUT,10
3114,15/12/2011,2011,DEZ,12
1785,03/04/1990,1990,ABR,4
3203,08/12/2010,2010,DEZ,12
1789,14/10/1981,1981,OUT,10
10277,20/03/1989,1989,MAR,3
1792,31/03/1981,1981,MAR,3
1794,04/09/1975,1975,SET,9
1796,13/12/1988,1988,DEZ,12
1798,12/10/1988,1988,OUT,10
1800,07/11/1986,1986,NOV,11
1802,05/11/1982,1982,NOV,11
1804,28/02/1989,1989,FEV,2
1806,21/08/1990,1990,AGO,8
1808,01/06/1989,1989,JUN,6
1810,04/05/1976,1976,MAI,5
1723,22/09/1988,1988,SET,9
3429,01/06/1995,1995,JUN,6
1815,28/09/1984,1984,SET,9
1817,02/07/1991,1991,JUL,7
1819,22/02/1978,1978,FEV,2
3500,07/10/1980,1980,OUT,10
1823,16/07/1991,1991,JUL,7
1825,13/09/1982,1982,SET,9
3556,27/05/2003,2003,MAI,5
3589,11/05/2010,2010,MAI,5
1831,12/11/1993,1993,NOV,11
1833,25/09/1979,1979,SET,9
1835,07/01/1994,1994,JAN,1
1837,26/09/1996,1996,SET,9
1839,09/08/1993,1993,AGO,8
1841,08/02/1993,1993,FEV,2
1843,27/09/1990,1990,SET,9
1845,29/12/1992,1992,DEZ,12
1847,06/05/1992,1992,MAI,5
1849,31/07/1990,1990,JUL,7
1851,09/03/1994,1994,MAR,3
1853,22/04/1987,1987,ABR,4
4047,02/12/2011,2011,DEZ,12
1857,06/05/1993,1993,MAI,5
1859,14/10/1980,1980,OUT,10
1861,30/05/1989,1989,MAI,5
1863,16/10/1989,1989,OUT,10
1865,14/04/1977,1977,ABR,4
1867,11/07/1991,1991,JUL,7
1869,27/04/1989,1989,ABR,4
11559,25/07/2011,2011,JUL,7
1872,20/11/1992,1992,NOV,11
1874,14/03/1978,1978,MAR,3
1876,01/12/1997,1997,DEZ,12
1878,04/11/1987,1987,NOV,11
1880,16/11/1983,1983,NOV,11
1882,03/11/1971,1971,NOV,11
1884,27/10/2000,2000,OUT,10
13156,31/01/2002,2002,JAN,1
834,22/03/1989,1989,MAR,3
4287,20/10/2011,2011,OUT,10
12839,31/07/2001,2001,JUL,7
1891,12/02/2003,2003,FEV,2
1893,04/07/1995,1995,JUL,7
4681,30/08/1996,1996,AGO,8
1381,23/09/2011,2011,SET,9
1898,21/02/1995,1995,FEV,2
5037,30/01/2012,2012,JAN,1
13705,20/01/1983,1983,JAN,1
5047,05/09/1978,1978,SET,9
1905,10/09/1996,1996,SET,9
5115,07/10/2005,2005,OUT,10
5122,18/07/2011,2011,JUL,7
5177,14/12/1993,1993,DEZ,12
4526,03/09/2010,2010,SET,9
5187,08/03/1990,1990,MAR,3
5226,10/11/1977,1977,NOV,11
1918,11/04/2012,2012,ABR,4
15129,26/08/1994,1994,AGO,8
5389,24/04/2012,2012,ABR,4
5319,05/01/2009,2009,JAN,1
12294,23/03/1990,1990,MAR,3
213,05/04/2010,2010,ABR,4
477,08/05/1985,1985,MAI,5
5589,07/10/2010,2010,OUT,10
5637,27/12/2010,2010,DEZ,12
1931,08/11/2011,2011,NOV,11
3774,16/05/2012,2012,MAI,5
758,11/01/2010,2010,JAN,1
4081,21/10/2005,2005,OUT,10
1936,28/07/1982,1982,JUL,7
1938,22/08/1996,1996,AGO,8
5874,10/10/2002,2002,OUT,10
5945,16/05/2006,2006,MAI,5
6036,03/11/1986,1986,NOV,11
1946,27/07/1999,1999,JUL,7
6173,18/07/1994,1994,JUL,7
6239,24/04/2001,2001,ABR,4
1647,14/06/2010,2010,JUN,6
13900,30/01/2008,2008,JAN,1
1954,20/05/1996,1996,MAI,5
1956,07/03/1991,1991,MAR,3
6307,27/07/2006,2006,JUL,7
1960,24/02/1999,1999,FEV,2
6326,02/04/2012,2012,ABR,4
1964,16/02/1995,1995,FEV,2
1966,10/01/2012,2012,JAN,1
14593,01/02/1996,1996,FEV,2
9206,02/04/1985,1985,ABR,4
6459,11/11/1986,1986,NOV,11
1972,18/09/2006,2006,SET,9
6473,11/06/2012,2012,JUN,6
10349,17/02/1998,1998,FEV,2
1977,26/11/1997,1997,NOV,11
1979,27/12/2004,2004,DEZ,12
1981,02/09/2005,2005,SET,9
6536,29/01/2007,2007,JAN,1
1985,27/08/1991,1991,AGO,8
14882,18/01/1985,1985,JAN,1
1988,06/11/2001,2001,NOV,11
6767,18/05/2011,2011,MAI,5
6790,02/06/2006,2006,JUN,6
6941,17/07/1998,1998,JUL,7
6981,22/05/2009,2009,MAI,5
14195,08/10/2002,2002,OUT,10
7064,19/08/1988,1988,AGO,8
2001,03/06/1988,1988,JUN,6
7122,08/01/2007,2007,JAN,1
7274,18/12/2000,2000,DEZ,12
2890,19/03/2002,2002,MAR,3
2008,13/12/2011,2011,DEZ,12
12131,13/03/2003,2003,MAR,3
7419,05/08/1994,1994,AGO,8
2013,08/04/2002,2002,ABR,4
2015,21/08/1998,1998,AGO,8
2017,02/03/2009,2009,MAR,3
2019,10/12/2009,2009,DEZ,12
2021,16/04/2001,2001,ABR,4
2023,24/10/2006,2006,OUT,10
2025,31/01/2012,2012,JAN,1
2027,16/02/2009,2009,FEV,2
7606,24/09/1993,1993,SET,9
7615,26/11/2009,2009,NOV,11
2033,14/09/1994,1994,SET,9
2035,05/09/1994,1994,SET,9
2037,13/07/2004,2004,JUL,7
7791,18/09/2008,2008,SET,9
2041,29/06/1995,1995,JUN,6
2043,31/03/1995,1995,MAR,3
7996,17/09/1992,1992,SET,9
8188,08/07/2011,2011,JUL,7
6484,23/06/2009,2009,JUN,6
8319,26/07/2012,2012,JUL,7
2052,11/01/2000,2000,JAN,1
8456,12/02/1999,1999,FEV,2
2056,16/12/1999,1999,DEZ,12
9921,04/08/2003,2003,AGO,8
8635,08/04/2011,2011,ABR,4
2061,18/05/2004,2004,MAI,5
326,28/06/2012,2012,JUN,6
12300,12/11/1992,1992,NOV,11
2065,09/04/2012,2012,ABR,4
8767,28/05/1982,1982,MAI,5
2069,24/04/1997,1997,ABR,4
8813,19/07/2002,2002,JUL,7
8822,29/02/2000,2000,FEV,2
2075,17/04/2002,2002,ABR,4
2077,15/12/1987,1987,DEZ,12
1069,02/12/2010,2010,DEZ,12
8833,21/10/1999,1999,OUT,10
2082,01/03/1999,1999,MAR,3
8843,01/01/1997,1997,JAN,1
8849,05/12/2011,2011,DEZ,12
2088,27/07/2001,2001,JUL,7
2090,03/07/2000,2000,JUL,7
8879,17/06/2005,2005,JUN,6
8899,19/03/1971,1971,MAR,3
2096,31/05/2010,2010,MAI,5
8924,09/03/2001,2001,MAR,3
8934,09/01/2000,2000,JAN,1
8940,26/05/1998,1998,MAI,5
2104,08/04/1988,1988,ABR,4
2106,22/09/2003,2003,SET,9
8948,13/01/1998,1998,JAN,1
8950,03/06/1986,1986,JUN,6
2112,20/05/2003,2003,MAI,5
8973,02/05/2007,2007,MAI,5
2116,08/01/2004,2004,JAN,1
2118,27/08/2008,2008,AGO,8
12266,08/04/1990,1990,ABR,4
2121,01/02/2000,2000,FEV,2
2123,22/03/2001,2001,MAR,3
2125,29/08/2003,2003,AGO,8
8996,05/10/1992,1992,OUT,10
2129,17/04/1979,1979,ABR,4
2131,19/08/2010,2010,AGO,8
5857,11/05/2005,2005,MAI,5
2134,11/10/1999,1999,OUT,10
9008,23/01/1987,1987,JAN,1
9026,18/02/2011,2011,FEV,2
2140,11/01/1985,1985,JAN,1
2142,08/03/1996,1996,MAR,3
2144,01/11/1997,1997,NOV,11
1439,05/04/2000,2000,ABR,4
9050,23/06/1986,1986,JUN,6
2149,07/11/1969,1969,NOV,11
2151,07/02/1991,1991,FEV,2
113,19/09/2005,2005,SET,9
11313,27/06/1988,1988,JUN,6
2359,29/05/1991,1991,MAI,5
2156,11/12/1996,1996,DEZ,12
2158,30/08/2011,2011,AGO,8
2160,26/08/1991,1991,AGO,8
9097,26/06/1984,1984,JUN,6
2164,01/09/2000,2000,SET,9
9108,18/12/1978,1978,DEZ,12
9114,02/12/1976,1976,DEZ,12
1735,30/08/2006,2006,AGO,8
2171,16/09/2005,2005,SET,9
2173,14/09/2006,2006,SET,9
15064,30/05/2006,2006,MAI,5
9139,21/03/1986,1986,MAR,3
2178,28/03/2006,2006,MAR,3
2180,27/12/1999,1999,DEZ,12
9184,24/08/2010,2010,AGO,8
11683,14/12/1995,1995,DEZ,12
1242,13/06/1991,1991,JUN,6
2186,01/04/1997,1997,ABR,4
9219,21/05/1986,1986,MAI,5
2190,28/05/1990,1990,MAI,5
11900,30/04/1969,1969,ABR,4
9228,26/10/1979,1979,OUT,10
2195,16/12/2011,2011,DEZ,12
9265,17/07/1986,1986,JUL,7
2199,21/11/1995,1995,NOV,11
9278,05/12/2006,2006,DEZ,12
2203,23/05/2000,2000,MAI,5
9291,08/06/2000,2000,JUN,6
7446,04/11/1993,1993,NOV,11
9300,03/01/1995,1995,JAN,1
9306,31/05/1999,1999,MAI,5
2212,10/06/2009,2009,JUN,6
2214,06/12/2011,2011,DEZ,12
2216,18/07/2012,2012,JUL,7
9352,12/04/2010,2010,ABR,4
9375,20/04/2001,2001,ABR,4
9389,03/11/1994,1994,NOV,11
9399,20/05/1994,1994,MAI,5
9408,05/07/1999,1999,JUL,7
2228,26/08/2008,2008,AGO,8
9439,19/05/1999,1999,MAI,5
9453,23/08/2002,2002,AGO,8
259,15/03/2010,2010,MAR,3
1691,13/06/2012,2012,JUN,6
9461,25/06/1993,1993,JUN,6
2230,09/03/2010,2010,MAR,3
2239,10/03/2008,2008,MAR,3
549,03/01/2012,2012,JAN,1
9477,21/08/2010,2010,AGO,8
2244,02/09/2010,2010,SET,9
9506,27/10/1989,1989,OUT,10
2248,22/11/2008,2008,NOV,11
2250,23/11/2006,2006,NOV,11
9525,21/10/1993,1993,OUT,10
2254,07/01/2002,2002,JAN,1
9547,24/04/2002,2002,ABR,4
2258,30/08/2005,2005,AGO,8
2260,19/05/1989,1989,MAI,5
2262,02/09/2009,2009,SET,9
2264,16/01/2002,2002,JAN,1
9587,14/08/2008,2008,AGO,8
2268,14/07/2006,2006,JUL,7
2270,10/01/1994,1994,JAN,1
9601,23/06/1994,1994,JUN,6
9085,20/02/1989,1989,FEV,2
2275,20/05/2005,2005,MAI,5
9616,06/12/1979,1979,DEZ,12
9624,17/06/1987,1987,JUN,6
2281,10/03/2004,2004,MAR,3
6298,21/09/2011,2011,SET,9
9660,18/03/1991,1991,MAR,3
9666,12/09/2007,2007,SET,9
9706,14/01/2004,2004,JAN,1
9719,11/08/2005,2005,AGO,8
2292,02/03/2006,2006,MAR,3
2294,17/07/2007,2007,JUL,7
2296,16/10/2006,2006,OUT,10
2298,11/10/2006,2006,OUT,10
2300,24/01/2005,2005,JAN,1
9771,08/03/1976,1976,MAR,3
9783,20/07/1993,1993,JUL,7
9795,06/10/2000,2000,OUT,10
2308,29/01/2009,2009,JAN,1
2310,30/12/2008,2008,DEZ,12
9810,25/04/2005,2005,ABR,4
9830,05/07/1995,1995,JUL,7
9843,28/01/1988,1988,JAN,1
12097,28/04/2004,2004,ABR,4
2319,29/05/1992,1992,MAI,5
9859,25/04/1995,1995,ABR,4
9868,22/02/2005,2005,FEV,2
65,11/08/1997,1997,AGO,8
2326,19/12/1966,1966,DEZ,12
9877,25/07/1983,1983,JUL,7
9880,23/02/1990,1990,FEV,2
9895,13/09/2006,2006,SET,9
8937,07/03/1996,1996,MAR,3
10865,15/06/1977,1977,JUN,6
13172,12/12/1991,1991,DEZ,12
2337,18/08/1986,1986,AGO,8
10863,12/05/2008,2008,MAI,5
9914,24/10/2000,2000,OUT,10
2342,21/12/2009,2009,DEZ,12
2344,05/07/2010,2010,JUL,7
2346,01/03/1992,1992,MAR,3
2348,19/08/1999,1999,AGO,8
2350,06/09/2006,2006,SET,9
2352,05/05/2004,2004,MAI,5
2354,29/08/2006,2006,AGO,8
2356,11/12/2008,2008,DEZ,12
14863,16/01/1974,1974,JAN,1
9972,08/12/1989,1989,DEZ,12
9986,25/11/1992,1992,NOV,11
10345,11/06/1991,1991,JUN,6
9991,04/09/1981,1981,SET,9
9997,10/07/1980,1980,JUL,7
10006,05/03/1991,1991,MAR,3
2370,28/09/2012,2012,SET,9
10044,06/02/2006,2006,FEV,2
10054,15/05/1989,1989,MAI,5
2376,17/12/1996,1996,DEZ,12
2378,05/02/2010,2010,FEV,2
10084,13/05/2004,2004,MAI,5
10096,11/03/2010,2010,MAR,3
5531,30/06/2006,2006,JUN,6
13637,29/03/2006,2006,MAR,3
35,19/07/2010,2010,JUL,7
10115,29/04/1986,1986,ABR,4
10127,17/06/1980,1980,JUN,6
13532,24/08/2003,2003,AGO,8
10142,28/04/1977,1977,ABR,4
10168,11/10/2012,2012,OUT,10
2396,13/12/2004,2004,DEZ,12
592,14/04/1997,1997,ABR,4
10182,07/10/1998,1998,OUT,10
2401,12/12/1996,1996,DEZ,12
2403,10/10/1994,1994,OUT,10
3467,21/05/2004,2004,MAI,5
2406,15/08/1988,1988,AGO,8
1403,25/02/2010,2010,FEV,2
10203,04/06/2003,2003,JUN,6
2411,28/08/2000,2000,AGO,8
6788,09/10/2007,2007,OUT,10
2414,25/07/2008,2008,JUL,7
9845,21/10/1974,1974,OUT,10
2417,22/06/2012,2012,JUN,6
10238,30/01/1989,1989,JAN,1
10254,20/09/1993,1993,SET,9
2423,19/10/2001,2001,OUT,10
10263,30/06/1995,1995,JUN,6
10275,17/10/1979,1979,OUT,10
2429,05/04/2012,2012,ABR,4
2431,09/02/1981,1981,FEV,2
10300,22/01/2004,2004,JAN,1
2435,15/07/2012,2012,JUL,7
2437,22/10/2003,2003,OUT,10
10311,09/07/1969,1969,JUL,7
2441,27/08/1997,1997,AGO,8
2443,15/10/2011,2011,OUT,10
2445,16/06/2004,2004,JUN,6
10751,11/06/2003,2003,JUN,6
11779,30/06/2003,2003,JUN,6
2449,29/06/2006,2006,JUN,6
8946,20/06/2000,2000,JUN,6
2452,01/04/1977,1977,ABR,4
2454,22/01/1997,1997,JAN,1
10362,29/10/2002,2002,OUT,10
10068,27/01/2006,2006,JAN,1
2459,18/03/1999,1999,MAR,3
183,21/09/1989,1989,SET,9
2462,17/08/1987,1987,AGO,8
938,29/04/1983,1983,ABR,4
2465,05/03/2009,2009,MAR,3
2467,28/04/1975,1975,ABR,4
10388,22/04/1988,1988,ABR,4
2471,26/09/1983,1983,SET,9
13597,09/05/1972,1972,MAI,5
10400,16/11/1979,1979,NOV,11
9437,06/04/1998,1998,ABR,4
10408,03/04/2009,2009,ABR,4
10413,27/01/1987,1987,JAN,1
8613,23/02/2006,2006,FEV,2
10441,27/09/1983,1983,SET,9
2482,12/06/2012,2012,JUN,6
2485,28/11/2000,2000,NOV,11
781,04/11/2010,2010,NOV,11
13551,22/10/1990,1990,OUT,10
2489,16/08/1995,1995,AGO,8
2491,08/12/1995,1995,DEZ,12
14589,07/10/1988,1988,OUT,10
2494,15/07/1994,1994,JUL,7
2496,24/01/1995,1995,JAN,1
10464,24/03/1993,1993,MAR,3
10471,13/02/1970,1970,FEV,2
14857,05/07/2000,2000,JUL,7
2503,12/04/2002,2002,ABR,4
9603,08/10/1987,1987,OUT,10
2506,18/05/2006,2006,MAI,5
10500,31/07/2003,2003,JUL,7
10519,18/04/1974,1974,ABR,4
2512,03/05/1999,1999,MAI,5
2514,14/07/2010,2010,JUL,7
10340,18/01/2006,2006,JAN,1
10526,19/12/2011,2011,DEZ,12
2519,03/12/1997,1997,DEZ,12
2521,29/05/1998,1998,MAI,5
912,01/07/1998,1998,JUL,7
2524,30/06/1999,1999,JUN,6
10552,18/11/1977,1977,NOV,11
1437,03/05/2012,2012,MAI,5
2529,04/11/2003,2003,NOV,11
10556,02/02/1994,1994,FEV,2
10561,19/04/1990,1990,ABR,4
10563,20/05/1986,1986,MAI,5
832,19/04/2010,2010,ABR,4
10581,06/07/2009,2009,JUL,7
644,06/07/2010,2010,JUL,7
10591,04/03/1992,1992,MAR,3
10602,28/04/1980,1980,ABR,4
2545,08/06/2012,2012,JUN,6
10613,16/08/1984,1984,AGO,8
2549,29/03/1988,1988,MAR,3
2551,17/08/2004,2004,AGO,8
10633,07/12/1984,1984,DEZ,12
10637,13/12/1990,1990,DEZ,12
2557,19/03/1996,1996,MAR,3
10643,13/10/1981,1981,OUT,10
2561,30/11/1998,1998,NOV,11
10820,16/03/2000,2000,MAR,3
12823,09/10/1998,1998,OUT,10
1697,04/06/1987,1987,JUN,6
10665,07/04/2004,2004,ABR,4
10679,21/12/2005,2005,DEZ,12
2570,08/10/2010,2010,OUT,10
2572,18/02/1988,1988,FEV,2
10696,14/06/1994,1994,JUN,6
2576,28/01/2010,2010,JAN,1
11063,06/05/1986,1986,MAI,5
2579,25/04/1977,1977,ABR,4
2581,26/09/1990,1990,SET,9
10720,28/08/2002,2002,AGO,8
2585,29/12/1980,1980,DEZ,12
10740,17/02/1995,1995,FEV,2
10748,23/01/1989,1989,JAN,1
10759,22/03/2007,2007,MAR,3
2593,29/01/1993,1993,JAN,1
10768,17/04/1984,1984,ABR,4
10774,29/01/1997,1997,JAN,1
1288,08/07/2010,2010,JUL,7
1342,14/12/2011,2011,DEZ,12
2601,22/07/1971,1971,JUL,7
2603,13/10/2000,2000,OUT,10
2605,02/08/1990,1990,AGO,8
15241,01/02/1989,1989,FEV,2
2608,19/04/1978,1978,ABR,4
187,02/10/1990,1990,OUT,10
2611,12/03/2002,2002,MAR,3
2613,17/06/1991,1991,JUN,6
10803,18/10/2001,2001,OUT,10
2617,01/03/1998,1998,MAR,3
2619,04/02/1987,1987,FEV,2
2621,10/11/1992,1992,NOV,11
1948,05/06/2009,2009,JUN,6
2624,13/03/1991,1991,MAR,3
9993,28/02/1984,1984,FEV,2
2627,25/11/1976,1976,NOV,11
10840,11/08/2011,2011,AGO,8
2631,09/09/1983,1983,SET,9
10869,26/07/1976,1976,JUL,7
10874,17/01/1979,1979,JAN,1
12250,06/11/1990,1990,NOV,11
2638,23/09/2010,2010,SET,9
2640,20/11/2011,2011,NOV,11
10894,04/07/1986,1986,JUL,7
10916,16/10/2011,2011,OUT,10
2646,06/06/1988,1988,JUN,6
11722,08/10/1985,1985,OUT,10
10936,18/05/1990,1990,MAI,5
2651,29/02/2008,2008,FEV,2
9455,29/12/2005,2005,DEZ,12
10952,13/05/2009,2009,MAI,5
13655,29/12/1998,1998,DEZ,12
999,22/05/2012,2012,MAI,5
11968,28/07/1989,1989,JUL,7
2659,18/04/2011,2011,ABR,4
9539,25/04/2011,2011,ABR,4
2662,19/02/2010,2010,FEV,2
10963,02/07/1992,1992,JUL,7
301,20/03/2012,2012,MAR,3
2667,24/03/2012,2012,MAR,3
10975,03/03/2004,2004,MAR,3
2671,13/05/2008,2008,MAI,5
9508,23/07/2003,2003,JUL,7
2674,09/11/2001,2001,NOV,11
3278,12/09/2012,2012,SET,9
11002,14/04/1980,1980,ABR,4
2679,04/08/1997,1997,AGO,8
2793,25/08/1997,1997,AGO,8
2682,19/10/1982,1982,OUT,10
2684,05/08/2009,2009,AGO,8
12194,14/06/1999,1999,JUN,6
11023,09/06/1993,1993,JUN,6
2689,05/06/2001,2001,JUN,6
2691,11/05/2004,2004,MAI,5
2693,27/12/1993,1993,DEZ,12
2695,04/02/2005,2005,FEV,2
2697,20/02/1981,1981,FEV,2
2699,16/12/1987,1987,DEZ,12
2701,03/11/2000,2000,NOV,11
2703,07/08/2008,2008,AGO,8
11053,30/08/1993,1993,AGO,8
11061,23/02/1981,1981,FEV,2
2709,20/12/2006,2006,DEZ,12
2711,12/02/1993,1993,FEV,2
2713,02/09/1991,1991,SET,9
2669,10/08/2009,2009,AGO,8
11082,02/08/1995,1995,AGO,8
2718,08/08/2000,2000,AGO,8
2720,27/06/2000,2000,JUN,6
1297,23/08/1999,1999,AGO,8
10524,07/11/2000,2000,NOV,11
2724,11/09/2009,2009,SET,9
2726,13/05/1999,1999,MAI,5
2728,07/12/1966,1966,DEZ,12
11111,27/07/2007,2007,JUL,7
11129,01/03/2004,2004,MAR,3
11138,06/02/2012,2012,FEV,2
2736,03/08/2004,2004,AGO,8
610,07/03/2012,2012,MAR,3
2739,28/11/2003,2003,NOV,11
195,02/05/2011,2011,MAI,5
2742,14/05/2007,2007,MAI,5
9724,10/07/2002,2002,JUL,7
2745,09/08/2007,2007,AGO,8
10269,25/03/1975,1975,MAR,3
11165,18/06/1970,1970,JUN,6
2750,11/04/2006,2006,ABR,4
2752,20/12/2007,2007,DEZ,12
12409,05/02/1991,1991,FEV,2
2755,13/12/2007,2007,DEZ,12
2757,20/01/2006,2006,JAN,1
2759,31/03/2006,2006,MAR,3
12737,01/03/2005,2005,MAR,3
11194,22/03/1991,1991,MAR,3
2764,10/12/2002,2002,DEZ,12
11206,27/10/2005,2005,OUT,10
2768,25/06/2012,2012,JUN,6
2201,22/10/1993,1993,OUT,10
11226,08/11/2002,2002,NOV,11
11237,15/08/1994,1994,AGO,8
11245,28/01/1997,1997,JAN,1
2777,11/11/1974,1974,NOV,11
9312,03/11/2009,2009,NOV,11
11258,13/11/1985,1985,NOV,11
9717,15/04/2005,2005,ABR,4
2783,19/07/1996,1996,JUL,7
13873,25/04/2008,2008,ABR,4
15195,03/08/1972,1972,AGO,8
11271,26/09/2008,2008,SET,9
